timestamp,time_s,mission_id,mission_phase,lat,lon,alt_m,speed_ms,gps_satellites,hdop,roll_deg,pitch_deg,yaw_deg,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,battery_pct,voltage_v,current_a,motor_temp_c,rssi_dbm,anomaly,anomaly_type
2024-03-15 10:08:17,497,0,cruise,40.414799,-3.703614,55.52,7439,13,1.28,-5183,3318,236584,0.1835,-19,0.9557,-1097,-676,1594,97.73,21826,14344,60.94,-71.6,0,normal
2024-03-15 10:08:18,498,0,cruise,40.41476,-3.703684,55.16,7153,13,1.4,-6148,2214,238152,0.2733,0.2321,0.9569,-533,-1326,1168,97.72,21.83,13884,60.09,-60.7,0,normal
2024-03-15 10:08:19,499,0,cruise,40.414732,-3.703755,55.08,5338,12,1.42,-4393,1064,238722,-0.0178,0.6688,0.9832,-241,305,853,97.56,21718,12476,57.67,-69.0,0,normal
2024-03-15 10:08:20,500,1,cruise,40.414846,-3.703741,55.57,10837,12,1.44,-6869,2551,239957,-0.2491,-0.5579,986,-509,-375,2159,97.89,21.82,16371,64.03,-67.4,0,normal
2024-03-15 10:08:21,501,1,cruise,40.414896,-3.703894,54.86,9.82,13,1.29,-5.11,838,241745,0.1244,-0.6278,1.0293,798,-469,2182,97.68,21774,15784,62.9,-69.2,0,normal
2024-03-15 10:08:22,502,1,cruise,40.414734,-3.703923,55.37,4925,12,1.42,-6629,911,243231,0.0704,0.4675,0.9992,-1443,-1177,885,97.79,21803,12.36,57.1,-70.2,0,normal
2024-03-15 10:08:23,503,1,cruise,40.414837,-3.703986,54.84,7195,14,1.31,-8203,0.5,244251,-0.2416,0.0488,1.0258,0.63,798,1118,97.93,21.77,14004,60.66,-63.3,0,normal
2024-03-15 10:08:24,504,1,cruise,40.414783,-3.704076,55.59,8657,13,1.37,-4883,1149,244267,0.1494,-0.0233,0.9924,1556,226,29,97.86,21854,14734,61.01,-66.7,0,normal
2024-03-15 10:08:25,505,1,cruise,40.4148,-3.704181,55.2,3587,13,1.36,-6031,2263,245967,0.3103,0.1434,1.0121,-1455,-662,1766,97.78,21809,10951,54.79,-66.3,0,normal
2024-03-15 10:08:26,506,1,cruise,40.414806,-3.704159,55.68,2481,12,1.24,-7476,892,247339,-62,0.0933,0.9855,-514,-799,1322,97.68,21823,9829,52.44,-71.1,0,normal
2024-03-15 10:08:27,507,1,cruise,40.414805,-3.704239,55.46,5824,14,1.57,-6.56,256,248.27,-0.1769,0.0576,0.9841,-71,-688,1802,97.83,21735,12986,57.61,-68.2,0,normal
2024-03-15 10:08:28,508,1,cruise,40.414865,-3.704272,54.97,6394,12,1.6,-8012,-1025,249794,0.0832,-0.0392,0.9636,777,1338,1661,97.93,21756,12.77,57.35,-69.1,0,normal
2024-03-15 10:08:29,509,1,cruise,40.414838,-3.704385,55.78,4.36,14,1.25,-6619,854,251.21,0.0058,0.1303,1.0067,-848,321,1231,97.91,21909,11563,56.27,-69.7,0,normal
2024-03-15 10:08:30,510,1,cruise,40.414911,-3.704357,55.84,7253,12,1.31,-10.56,-679,252501,-0.0426,-0.0606,1.0052,-899,-437,1334,98.02,21884,13.87,59.66,-65.8,0,normal
2024-03-15 10:08:31,511,1,cruise,40.414916,-3.704521,55.65,4161,13,1.33,-8984,19,254043,-52,-0.2332,1.0155,3333,109,2214,97.78,21.74,11153,55.7,-68.3,0,normal
2024-03-15 10:08:32,512,1,cruise,40.414928,-3.704451,55.18,6838,13,1.36,-6646,-652,254235,-0.1913,0.0506,1.0043,0.04,956,479,97.71,21811,13429,59.15,-65.1,0,normal
2024-03-15 10:08:33,513,1,cruise,40.414919,-3.704682,55.34,7797,14,1.2,-8172,341,254918,0.3566,0.3448,1.0405,-888,1112,1.67,97.87,21775,14434,60.3,-65.1,0,normal
2024-03-15 10:08:34,514,1,cruise,40.414962,-3.70463,55.49,7537,14,1.48,-7667,-853,256979,-0.0092,0.2282,1.0035,-624,-739,1001,97.86,21711,13685,59.87,-68.5,0,normal
2024-03-15 10:08:35,515,1,cruise,40.415056,-3.704684,55.26,9666,12,1.6,-9566,-952,258942,-0.2174,-0.4607,1.0198,1712,396,578,97.84,21687,15536,62.56,-65.8,0,normal
2024-03-15 10:08:36,516,1,cruise,40.415072,-3.704803,56.0,5034,13,1.23,-5758,-604,258962,0.3922,-0.1501,0.9935,1031,851,1.16,97.76,21777,12015,56.44,-68.6,0,normal
2024-03-15 10:08:37,517,1,cruise,40.41503,-3.704797,55.56,2.44,12,1.65,-6563,823,260743,-271,0.4758,0.9818,-364,-39,686,97.57,21.82,9.84,53.28,-69.6,0,normal
2024-03-15 10:08:38,518,1,cruise,40.415116,-3.704808,54.73,13.19,12,1.58,-8.24,-587,261948,-0.2976,-0.1464,1.0144,-1.68,-349,1351,97.74,21849,18503,67.66,-70.4,0,normal
2024-03-15 10:08:39,519,1,cruise,40.415183,-3.705035,55.66,6164,13,1.36,-8484,-1754,262896,0.2496,-0.2885,0.9982,683,-1094,665,97.89,21866,12932,58.05,-67.0,0,normal
2024-03-15 10:08:40,520,1,cruise,40.415098,-3.70495,55.48,5973,14,1.26,-6753,-1.85,264003,-0.0755,0.3824,1.0166,1534,-1571,404,97.87,21839,12646,57.22,-69.5,0,normal
2024-03-15 10:08:41,521,1,cruise,40.415247,-3.70515,55.58,10236,13,1.25,-5.59,-2562,264738,0.4773,0.0172,1.0071,-463,-0.5,263,97.93,21826,16205,63.57,-63.2,0,normal
2024-03-15 10:08:42,522,1,cruise,40.415226,-3.705123,55.52,6352,13,1.33,-6797,-3168,265259,0.2398,-0.1338,0.9841,-165,407,1917,97.87,21856,13189,58.5,-62.4,0,normal
2024-03-15 10:08:43,523,1,cruise,40.415328,-3.705041,55.9,5319,14,1.34,-5298,-2948,267044,-0.7381,-0.3452,1.0215,-686,23,1.84,97.91,21705,12475,57.03,-65.7,0,normal
2024-03-15 10:08:44,524,1,cruise,40.415304,-3.705198,56.02,10047,13,1.41,-8966,-3341,268605,-0.0148,-0.1183,0.9826,-1024,683,1297,97.91,21856,15841,63.38,-66.5,0,normal
2024-03-15 10:08:45,525,1,cruise,40.415296,-3.705273,55.79,3769,14,1.52,-8788,-2085,270549,0.67,0.6154,1.0125,-1159,59,1659,97.84,21736,10927,54.99,-67.3,0,normal
2024-03-15 10:08:46,526,1,cruise,40.41535,-3.705268,55.63,10524,13,1.75,-9169,-3975,271148,-0.1889,0.4118,1.0256,914,233,1211,97.84,21747,16614,64.53,-60.2,0,normal
2024-03-15 10:08:47,527,1,cruise,40.41548,-3.705197,55.74,12553,14,1.52,-7141,-1731,272.14,-0.6747,-0.3796,0.9923,838,1032,812,97.55,21772,17769,66.25,-61.2,0,normal
2024-03-15 10:08:48,528,1,cruise,40.415538,-3.705433,55.79,10196,14,1.68,-7.38,-2468,273155,0.5785,-0.2015,1.0231,-218,-0.54,1974,97.77,21826,16248,64.57,-67.9,0,normal
2024-03-15 10:08:49,529,1,cruise,40.415529,-3.705433,55.57,7424,12,1.34,-7685,-3.35,275128,0.68,0.0777,1008,314,-1503,2266,97.77,21749,13969,59.76,-67.9,0,normal
2024-03-15 10:08:50,530,1,cruise,40.415656,-3.705343,56.01,4727,13,1.21,-6435,-3515,276679,-0.5396,-0.1366,1017,286,-374,1727,97.82,21822,11315,56.28,-66.2,0,normal
2024-03-15 10:08:51,531,1,cruise,40.415593,-3.705361,56.0,7407,12,1.21,-5822,-4212,277732,-0.6455,0.1987,0.9833,-521,-788,675,97.74,21802,13877,59.77,-70.7,0,normal
2024-03-15 10:08:52,532,1,cruise,40.415725,-3.705494,56.36,11925,13,1.26,-9018,-3518,278703,0.4293,0.0315,1.0043,-401,673,-24,97.93,21794,17619,66.65,-72.6,0,normal
2024-03-15 10:08:53,533,1,cruise,40.415721,-3.705583,56.3,4654,12,1.39,-7783,-2827,278862,0.6218,0.1032,0.9718,1.48,-859,114,97.75,21782,11765,55.03,-71.3,0,normal
2024-03-15 10:08:54,534,1,cruise,40.415804,-3.705448,55.75,10153,12,1.28,-5953,-4.74,280624,-0.3689,0.0748,1.0342,-34,-912,1728,97.94,21916,16.13,63.45,-68.0,0,normal
2024-03-15 10:08:55,535,1,cruise,40.415894,-3.705502,56.23,7841,12,1.24,-7362,-5685,282974,-586,-0.2411,0.9597,-1135,714,1385,97.74,21759,14425,59.82,-70.0,0,normal
2024-03-15 10:08:56,536,1,cruise,40.415905,-3.705576,55.73,8837,12,1.58,-7615,-3556,283761,0.1103,0.3,0.9929,-253,1061,186,97.77,21767,15289,62.67,-62.8,0,normal
2024-03-15 10:08:57,537,1,cruise,40.415986,-3.705676,56.25,12201,12,2.04,-5283,-4037,283631,0.3641,0.0487,0.9814,37,-1105,882,97.76,21786,17924,67.22,-71.7,0,normal
2024-03-15 10:08:58,538,1,cruise,40.416114,-3.705662,55.92,6004,13,1.2,-7894,-5575,285572,0.1456,-0.3176,1.0135,-0.24,-94,2542,97.78,21772,12693,58.16,-71.2,0,normal
2024-03-15 10:08:59,539,1,cruise,40.416094,-3.70569,55.8,5983,12,1.22,-6543,-5276,286982,0.1061,-0.0754,1.0385,1209,-752,854,97.95,21853,12.61,58.1,-72.7,0,normal
2024-03-15 10:09:00,540,1,cruise,40.416224,-3.705686,56.22,5372,12,1.34,-5614,-5481,287619,0.0378,6,1.0131,-0.03,-0.52,508,97.8,21858,12441,57.87,-69.1,0,normal
2024-03-15 10:09:01,541,1,cruise,40.416186,-3.705648,55.37,5871,13,1.28,-6517,-5419,288045,-441,433,1.0592,522,842,506,97.8,21773,12639,57.64,-68.4,0,normal
2024-03-15 10:09:02,542,1,cruise,40.416329,-3.705693,55.68,15302,14,1.5,-4703,-5084,290449,-0.0097,-0.3865,0.9724,-235,-0.05,2694,97.76,21734,20219,71.44,-67.4,0,normal
2024-03-15 10:09:03,543,1,cruise,40.416436,-3.705806,56.18,1373,13,1.41,-6133,-5084,291206,0.4331,-0.6693,974,321,-1.29,321,97.8,21885,9217,51.88,-67.4,0,normal
2024-03-15 10:09:04,544,1,cruise,40.416302,-3.705696,56.29,2077,14,1.21,-3562,-5518,292408,-0.0974,0.8486,0.9821,384,435,955,97.85,21801,9945,52.5,-69.0,0,normal
2024-03-15 10:09:05,545,1,cruise,40.416447,-3.70576,56.19,15676,13,1.36,-5199,-5667,293823,-0.0079,0.4108,1.0024,113,711,1.71,97.81,21701,20805,71.98,-70.4,0,normal
2024-03-15 10:09:06,546,1,cruise,40.416578,-3.70575,55.86,8675,12,1.28,-4033,-5172,295133,-0.0739,-0.4567,0.9795,1425,788,1409,97.81,21881,15014,62.79,-65.9,0,normal
2024-03-15 10:09:07,547,1,cruise,40.416602,-3.705718,56.12,7828,14,1.87,-3728,-4801,296395,-0.2545,-0.1341,985,-676,-19,1834,97.93,21866,14206,59.67,-69.8,0,normal
2024-03-15 10:09:08,548,1,cruise,40.416693,-3.705852,56.52,6727,12,1.33,-5157,-5304,297158,0.2871,-0.0237,1.0124,-1.98,1312,1507,97.86,21876,13179,58.97,-64.9,0,normal
2024-03-15 10:09:09,549,1,cruise,40.416707,-3.705801,56.61,6267,14,1.73,-6643,-3839,298.69,-0.0183,0.1242,0.9752,838,1035,941,97.71,21.84,13.48,59.43,-71.7,0,normal
2024-03-15 10:09:10,550,1,cruise,40.416804,-3.705827,56.47,8881,12,1.21,-3516,-4492,299121,0.0435,0.2145,0.9773,2513,-599,1855,97.82,21921,15115,61.64,-69.5,0,normal
2024-03-15 10:09:11,551,1,cruise,40.416855,-3.705877,56.85,10133,14,1.22,-3628,-6585,301356,0.6018,-0.0174,992,-126,365,1506,97.77,21728,16266,63.94,-61.2,0,normal
2024-03-15 10:09:12,552,1,cruise,40.416984,-3.705779,56.66,12038,12,1.3,-2.81,-4457,300972,-0.3176,-0.2523,0.9939,504,1177,0.72,97.88,21.76,17688,66.66,-60.7,0,normal
2024-03-15 10:09:13,553,1,cruise,40.417001,-3.705666,56.36,6271,14,1.64,-3506,-4353,303455,-0.7122,-0.1547,1.0202,0.32,-653,2625,97.84,21767,12978,58.47,-71.2,0,normal
2024-03-15 10:09:14,554,1,cruise,40.417068,-3.705876,56.53,7102,14,1.36,-3505,-5364,305.26,0.5134,0.0126,982,1408,-1651,896,97.94,21785,13628,59.71,-63.7,0,normal
2024-03-15 10:09:15,555,1,cruise,40.417092,-3.705777,56.23,7648,12,1.55,-0.33,-6387,305.47,0.3296,0.09,0.9856,-725,514,1098,97.75,21782,13885,59.98,-62.4,0,normal
2024-03-15 10:09:16,556,1,cruise,40.41715,-3.705733,56.66,6841,13,1.27,-4255,-4838,307558,-323,0.2356,1.0116,-224,1086,1825,97.81,21762,13733,59.81,-64.0,0,normal
2024-03-15 10:09:17,557,1,cruise,40.417215,-3.705746,57.06,9206,13,1.22,-1352,-4801,308978,-0.1336,0.0067,1016,971,-683,4,97.72,21.71,15389,63.03,-67.4,0,normal
2024-03-15 10:09:18,558,1,cruise,40.417317,-3.705743,56.97,7218,12,1.26,-2665,-5854,307946,0.1032,-0.1202,1.0286,-36,-0.35,656,97.82,21745,14146,60.77,-73.0,0,normal
2024-03-15 10:09:19,559,1,cruise,40.417337,-3.705786,57.23,6767,12,1.41,-2119,-6115,310724,0.2297,0.3485,1.0094,1452,423,1.8,97.67,21746,13352,59.8,-67.0,0,normal
2024-03-15 10:09:20,560,1,cruise,40.417433,-3.70569,56.75,13.73,13,1.61,-1835,-4675,310562,-0.2634,0.0993,1.0026,65,1122,444,97.86,21853,18932,69.6,-66.0,0,normal
2024-03-15 10:09:21,561,1,cruise,40.417581,-3.70572,57.29,8.68,14,1.32,-2156,-4738,313141,0.1983,-0.7048,1.0115,201,-519,1386,97.82,21.76,14752,61.56,-66.6,0,normal
2024-03-15 10:09:22,562,1,cruise,40.41758,-3.705769,56.86,5915,12,1.24,-242,-4832,314396,0.5865,-0.0122,0.9947,1615,-359,946,97.84,21833,12685,58.15,-65.9,0,normal
2024-03-15 10:09:23,563,1,cruise,40.417578,-3.705576,57.4,11449,12,1.4,1006,-4.4,314359,-0.3255,0.3307,0.9945,326,-362,1647,97.9,21738,16928,65.68,-69.6,0,normal
2024-03-15 10:09:24,564,1,cruise,40.417712,-3.705562,56.99,6124,12,1.24,168,-5315,317762,-0.3826,-0.5107,0.9645,128,346,2388,97.85,21634,13086,58.64,-68.7,0,normal
2024-03-15 10:09:25,565,1,cruise,40.417688,-3.705579,57.25,2859,12,1.37,-6,-4536,318143,0.2452,-0.0855,1.0179,-706,353,686,97.7,21759,10362,53.22,-74.4,0,normal
2024-03-15 10:09:26,566,1,cruise,40.417662,-3.705541,57.52,6479,13,1.22,-1047,-3451,318775,75,0.4887,1.0042,0.31,688,828,97.77,21748,13.49,59.36,-64.5,0,normal
2024-03-15 10:09:27,567,1,cruise,40.417768,-3.705468,57.06,6866,13,1.53,1024,-4.21,321133,-0.1452,0.1535,1.0155,1466,-1797,995,97.82,21744,13248,57.81,-69.8,0,normal
2024-03-15 10:09:28,568,1,cruise,40.417778,-3.705477,57.23,8085,12,1.53,3257,-5402,320702,-0.0604,195,0.9437,1,-52,794,97.79,21733,14.88,62.32,-67.9,0,normal
2024-03-15 10:09:29,569,1,cruise,40.417907,-3.705409,57.59,11174,13,1.36,478,-4066,322185,0.0428,0.1821,0.9991,419,-267,1191,97.8,21.75,16746,65.32,-66.4,0,normal
2024-03-15 10:09:30,570,1,cruise,40.417976,-3.705433,57.21,11858,13,1.21,748,-4522,322.85,0.1381,-0.2119,0.9829,44,-0.79,1723,97.98,21.77,17607,66.61,-68.9,0,normal
2024-03-15 10:09:31,571,1,cruise,40.41811,-3.705315,56.89,7986,13,1.27,789,-3037,326101,-0.1334,-0.5344,1.03,0.42,1028,1721,97.83,21746,14.25,60.44,-70.4,0,normal
2024-03-15 10:09:32,572,1,cruise,40.418091,-3.705325,57.97,948,14,1.23,1136,-2833,326566,-0.2507,11,1.0123,-1324,-897,635,97.86,21728,8835,51.23,-66.5,0,normal
2024-03-15 10:09:33,573,1,cruise,40.418112,-3.705291,57.23,6628,12,1.35,-1312,-4653,327.93,0.1487,-0.0274,1.0047,154,-318,0.53,97.62,21644,12814,58.98,-72.6,0,normal
2024-03-15 10:09:34,574,1,cruise,40.418211,-3.705321,57.46,3952,12,1.22,2726,-2072,328951,0.2484,-0.1592,0.9914,1613,0.18,447,97.9,21692,11053,55.08,-65.0,0,normal
2024-03-15 10:09:35,575,1,cruise,40.418104,-3.7052,57.81,5712,12,1.61,1.48,-3776,330287,-98,0.6796,1.0079,-942,0.79,1339,98.11,21966,12615,58.66,-65.1,0,normal
2024-03-15 10:09:36,576,1,cruise,40.41827,-3.705211,57.32,13117,12,1.58,814,-934,331239,-0.0661,-0.1637,0.9814,17,521,689,97.95,21811,18.9,69.41,-68.9,0,normal
2024-03-15 10:09:37,577,1,cruise,40.418339,-3.705155,57.24,3889,13,1.23,3899,-2366,332535,0.0727,-0.3859,998,1369,-1325,1495,97.78,21857,10691,53.84,-68.8,0,normal
2024-03-15 10:09:38,578,1,cruise,40.418267,-3.705116,57.67,6.46,13,1.44,1943,-3385,333654,0.3255,0.5005,0.9884,-203,-565,683,98.05,21823,13202,59.01,-70.2,0,normal
2024-03-15 10:09:39,579,1,cruise,40.418437,-3.705079,57.09,13947,14,1.44,3077,-3098,334496,0.3125,-0.2752,1.0453,1806,0.69,505,97.82,21782,19.19,69.74,-68.5,0,normal
2024-03-15 10:09:40,580,1,cruise,40.418435,-3.704869,57.59,9444,12,1.3,5481,-1422,335977,-0.3405,-0.2163,1.0294,-617,265,1217,97.85,21.81,15.26,62.07,-67.8,0,normal
2024-03-15 10:09:41,581,1,cruise,40.418433,-3.704858,57.79,6233,14,1.23,2264,-1973,337337,-0.5234,0.5754,1.0213,-1365,-345,2286,97.79,21815,12825,57.88,-68.1,0,normal
2024-03-15 10:09:42,582,1,cruise,40.41852,-3.704776,57.69,11118,14,1.23,2345,-1488,338455,-0.1583,-0.0852,0.9702,1.46,818,714,97.79,21.72,16.89,65.19,-62.8,0,normal
2024-03-15 10:09:43,583,1,cruise,40.418635,-3.704879,57.35,2364,14,1.47,4733,415,338861,0.3247,-0.6727,1.0173,2032,-616,1159,97.59,21727,10036,53.12,-72.6,0,normal
2024-03-15 10:09:44,584,1,cruise,40.418562,-3.70476,58.33,5176,14,1.25,6009,-1702,340128,0.1273,-0.0413,1.0038,-355,-0.77,1925,97.9,21818,12.17,56.77,-70.0,0,normal
2024-03-15 10:09:45,585,1,cruise,40.418594,-3.704773,57.93,3299,13,1.38,2955,-746,342541,0.0861,0.0952,1.0245,415,937,757,97.79,21686,10.45,53.94,-65.1,0,normal
2024-03-15 10:09:46,586,1,cruise,40.418587,-3.704686,58.38,5826,14,1.6,5543,812,343047,0.3062,0.2499,1.0064,2503,-232,1.8,97.8,21849,12314,57.38,-61.0,0,normal
2024-03-15 10:09:47,587,1,cruise,40.418593,-3.70464,57.91,10913,13,1.38,5955,-139,344692,0.0206,0.1357,0.9999,-1698,-931,0.88,97.84,21846,16815,65.9,-69.8,0,normal
2024-03-15 10:09:48,588,1,cruise,40.418701,-3.704474,57.77,6449,13,1.93,2985,-1816,345054,-0.2182,-325,1.0047,39,934,0.03,97.78,21675,13134,58.92,-64.2,0,normal
2024-03-15 10:09:49,589,1,cruise,40.418639,-3.704497,58.17,4667,14,1.41,6606,496,346063,33,0.0274,0.9639,2131,422,1006,97.84,21749,12164,56.54,-70.6,0,normal
2024-03-15 10:09:50,590,1,cruise,40.418706,-3.704365,58.07,8081,12,1.28,6885,-973,347578,0.1633,0.1398,0.9847,-873,684,1.41,97.94,21816,14441,62.05,-68.4,0,normal
2024-03-15 10:09:51,591,1,cruise,40.418697,-3.704328,57.82,8124,13,1.58,5638,1797,349089,-0.3681,0.0407,1.0075,92,23,1619,97.86,21838,14.75,61.2,-67.2,0,normal
2024-03-15 10:09:52,592,1,cruise,40.418761,-3.704182,58.66,4024,12,1.27,7688,-234,350067,-0.2592,-0.0355,1.0228,1276,1513,1239,97.8,21861,11396,55.32,-69.3,0,normal
2024-03-15 10:09:53,593,1,cruise,40.418769,-3.70431,58.08,4.32,13,1.91,7715,3756,352247,0.5145,-0.2575,989,-77,2212,2721,97.8,21754,11653,56.27,-68.5,0,normal
2024-03-15 10:09:54,594,1,cruise,40.418816,-3.704112,57.77,10846,13,1.33,6633,2451,352.89,-0.1012,-0.2922,0.9992,-0.16,-1769,0.87,97.83,21908,16766,66.63,-71.4,0,normal
2024-03-15 10:09:55,595,1,cruise,40.41875,-3.704056,58.76,2.62,14,1.81,6119,382,354924,-0.2673,0.0304,968,-594,-0.79,1562,97.73,21769,10283,53.71,-65.2,0,normal
2024-03-15 10:09:56,596,1,cruise,40.418771,-3.704099,58.26,4933,14,1.24,5637,1392,355402,0.3799,0.1582,1.0292,0.62,1138,-852,97.84,21.78,11576,55.52,-69.9,0,normal
2024-03-15 10:09:57,597,1,cruise,40.418742,-3.703938,58.28,8017,12,1.2,6896,2317,355194,-0.1136,0.2759,1.0223,1179,636,1301,97.88,21828,14433,60.16,-69.2,0,normal
2024-03-15 10:09:58,598,1,cruise,40.418774,-3.703909,57.98,4963,13,1.24,7754,2536,358128,-0.2459,0.1851,1013,-38,-218,1609,97.82,21805,11877,55.53,-69.5,0,normal
2024-03-15 10:09:59,599,1,cruise,40.418818,-3.703874,59.08,4439,12,1.22,6802,2.38,358045,0.0542,-0.4209,1.0081,-1952,654,-179566,97.77,21792,11829,56.3,-69.4,0,normal
2024-03-15 10:10:00,600,1,cruise,40.418838,-3.703841,58.22,5585,14,1.46,4667,3373,115,0.4437,-0.1825,1.0311,593,367,-177867,97.78,21882,12.36,57.52,-66.8,0,normal
2024-03-15 10:10:01,601,1,cruise,40.418753,-3.703773,58.67,11372,14,1.26,8931,2177,813,0.1137,0.4936,0.9839,1867,-1025,1895,97.88,21812,17.09,65.05,-67.0,0,normal
2024-03-15 10:10:02,602,1,cruise,40.41884,-3.703572,58.97,8958,12,1.4,7733,2109,3471,-0.4518,-0.0926,0.9817,-1313,1333,1595,97.7,21717,15382,62.8,-59.7,0,normal
2024-03-15 10:10:03,603,1,cruise,40.418859,-3.703612,58.87,3273,12,1.42,7137,2301,4.32,-174,-0.2498,1.0212,-404,16,691,97.73,21.73,10742,53.68,-68.0,0,normal
2024-03-15 10:10:04,604,1,cruise,40.418805,-3.70351,58.78,3468,13,1.43,8701,3674,4429,-0.0252,-127,1.0199,1202,95,512,97.65,21.83,10867,54.1,-67.5,0,normal
2024-03-15 10:10:05,605,1,cruise,40.418869,-3.703527,58.33,4.76,12,1.56,9574,3343,5936,0.2961,-0.5423,0.9761,-1401,-6,2072,97.82,21822,12101,57.1,-63.3,0,normal
2024-03-15 10:10:06,606,1,cruise,40.418726,-3.703464,58.65,13765,12,1.23,4444,3428,7322,0.1218,0.0389,0.9894,-1993,1494,1955,97.9,21725,19096,69.0,-66.5,0,normal
2024-03-15 10:10:07,607,1,cruise,40.41869,-3.70331,59.0,5751,14,1.21,8382,4085,8832,-0.3607,0.8052,1.0338,731,-1302,1333,97.94,21732,12593,58.32,-67.5,0,normal
2024-03-15 10:10:08,608,1,cruise,40.418648,-3.70337,58.75,6303,14,1.21,6194,1386,9615,0.2101,0.4424,1.0082,417,-0.63,1034,97.97,21817,12808,57.76,-67.5,0,normal
2024-03-15 10:10:09,609,1,cruise,40.418795,-3.703263,59.1,9366,12,1.22,8541,3.89,10288,0.2509,-0.5964,1.0157,53,1549,275,97.74,21805,15638,63.7,-66.7,0,normal
2024-03-15 10:10:10,610,1,cruise,40.418735,-3.70318,59.29,8.86,14,1.3,8123,3935,11641,-0.2082,-0.4465,0.9768,-2,689,2189,97.83,21758,15004,63.14,-64.3,0,normal
2024-03-15 10:10:11,611,1,cruise,40.418679,-3.703117,59.43,5547,14,1.88,8751,5516,13198,2,-23,1.0131,-932,-413,1638,97.77,21695,12428,57.0,-63.2,0,normal
2024-03-15 10:10:12,612,1,cruise,40.418674,-3.703073,58.82,7839,14,1.29,7399,2444,15017,0.1051,0.3525,0.9716,-2004,0.03,1821,97.97,21761,14572,62.46,-64.1,0,normal
2024-03-15 10:10:13,613,1,cruise,40.418579,-3.702986,59.9,7613,14,1.32,5751,5648,15814,0.0105,0.3252,0.9604,-175,488,1073,97.94,21893,14165,60.5,-65.8,0,normal
2024-03-15 10:10:14,614,1,cruise,40.418732,-3.702914,59.52,5.52,13,1.54,7451,4278,16413,-0.2892,-646,1.0145,794,749,1.76,97.83,21815,12371,56.95,-66.7,0,normal
2024-03-15 10:10:15,615,1,cruise,40.418588,-3.702855,59.34,9674,13,1.7,8463,4796,18324,-0.1684,-0.1386,1.0287,255,-575,773,97.75,21825,15769,63.24,-61.1,0,normal
2024-03-15 10:10:16,616,1,cruise,40.418558,-3.702886,59.71,3128,12,1.91,9167,6081,19007,0.4182,0.3608,0.9949,-1007,1041,0.8,97.46,21.78,10467,53.64,-68.6,0,normal
2024-03-15 10:10:17,617,1,cruise,40.418558,-3.702796,60.14,9573,13,1.55,6508,5057,20845,0.2495,-0.1794,0.9891,1082,-84,3053,97.66,21728,15493,63.59,-65.2,0,normal
2024-03-15 10:10:18,618,1,cruise,40.418513,-3.702669,59.05,8503,12,1.34,9104,4.98,22864,-0.5124,-261,1.0342,646,-452,128,97.62,21733,15.24,63.09,-63.8,0,normal
2024-03-15 10:10:19,619,1,cruise,40.418465,-3.702631,59.47,7499,13,1.25,7042,4899,22621,-0.2064,0.1154,0.9961,0.05,567,0.22,97.66,21751,13901,60.67,-64.1,0,normal
2024-03-15 10:10:20,620,1,cruise,40.418379,-3.702693,58.87,4789,13,1.38,8193,4242,24401,0.2741,0.5166,0.9987,416,-756,1125,97.99,21842,11992,55.94,-69.4,0,normal
2024-03-15 10:10:21,621,1,cruise,40.418404,-3.702557,59.69,4279,12,1.24,7077,4759,24827,0.0393,77,1.0339,-531,446,994,97.68,21816,11321,55.47,-58.8,0,normal
2024-03-15 10:10:22,622,1,cruise,40.418435,-3.702624,59.79,3726,12,1.21,7.83,4126,26344,0.4918,-0.4104,0.9929,914,-999,1124,97.7,21.86,11112,54.23,-62.2,0,normal
2024-03-15 10:10:23,623,1,cruise,40.418367,-3.702475,59.72,13383,12,1.7,8595,4843,27615,-0.0929,-0.3937,0.9869,-387,-1341,1488,97.71,21809,18779,69.31,-64.1,0,normal
2024-03-15 10:10:24,624,1,cruise,40.418338,-3.702336,59.59,10022,14,1.33,5958,2.59,28703,-0.7378,-0.3145,1.0163,-628,-303,2259,98.07,21876,16072,63.69,-70.4,0,normal
2024-03-15 10:10:25,625,1,cruise,40.418189,-3.702433,59.22,12034,14,1.34,6512,5385,31232,0.2747,0.3113,0.9858,837,758,1163,97.8,21881,17705,67.12,-64.2,0,normal
2024-03-15 10:10:26,626,1,cruise,40.41812,-3.702384,60.0,8.13,14,1.39,7438,4857,31047,0.2277,0.5044,0.9971,1994,-358,597,97.9,21794,14596,61.02,-74.1,0,normal
2024-03-15 10:10:27,627,1,cruise,40.418116,-3.702262,60.37,3174,12,1.32,9979,4657,32693,-0.3683,0.1102,0.9736,0.48,-232,783,97.82,21848,10573,53.15,-67.9,0,normal
2024-03-15 10:10:28,628,1,cruise,40.418078,-3.702336,59.81,1953,14,1.32,5934,5219,32635,273,-0.3954,1.0037,72,-1564,913,97.61,21777,9538,52.61,-66.8,0,normal
2024-03-15 10:10:29,629,1,cruise,40.418081,-3.702251,60.17,12841,13,1.69,9284,3565,35016,148,-0.1319,1.0014,1424,1081,1119,97.96,21845,18393,68.59,-68.6,0,normal
